년,월,일,시,분,항목,종로구,중구,용산구,은평구,서대문구,마포구,성동구,광진구,동대문구,중랑구,성북구,강북구,도봉구,노원구,양천구,강서구,구로구,금천구,영등포구,동작구,관악구,서초구,강남구,송파구,강동구,최대,최소,평균
2010,9,4,,,PM2.5,18,13,12,11,19,13,13,13,14,12,12,15,12,9,15,13,13,18,12,9,19,12,15,14,13,19,9,14
2010,9,5,,,PM2.5,*16,15,14,12,*21,17,15,17,17,14,14,18,14,11,18,19,15,18,14,*6,16,15,18,15,17,19,11,15
2010,9,6,,,PM2.5,*9,7,5,5,*13,5,5,5,6,6,6,10,6,4,10,7,*5,10,6,4,7,5,7,4,5,10,4,6
2010,9,7,,,PM2.5,*13,12,10,9,*22,11,7,9,12,11,10,12,10,7,14,10,10,16,10,8,11,9,11,9,9,16,7,10
2010,9,8,,,PM2.5,13,11,9,9,12,10,8,9,10,10,8,10,9,5,14,11,11,15,10,9,12,9,10,9,8,15,5,10
2010,9,9,,,PM2.5,*14,12,11,9,*11,12,9,10,13,8,9,11,9,6,*16,12,13,17,11,13,13,11,13,10,9,17,6,11
2010,9,10,,,PM2.5,16,10,9,8,*5,9,9,9,10,10,8,11,7,7,13,9,9,12,9,10,10,8,12,9,10,16,7,10
2010,9,11,,,PM2.5,*13,7,7,6,*5,6,6,*7,7,*8,*5,9,5,4,10,7,7,*12,7,8,10,7,8,6,6,10,4,7
2010,9,12,,,PM2.5,14,9,9,8,*2,11,10,9,11,10,8,13,7,6,13,8,11,13,9,12,14,10,10,8,8,14,6,10
2010,9,13,,,PM2.5,25,29,28,28,*46,32,30,29,34,31,25,29,27,17,26,31,31,30,30,31,34,29,33,29,27,34,17,29
2010,9,14,,,PM2.5,29,33,28,28,47,36,30,26,34,29,29,34,30,*17,*43,46,40,41,38,38,37,32,35,29,25,47,25,33
2010,9,15,,,PM2.5,16,18,14,13,*11,19,13,12,19,15,17,*18,16,11,*19,20,18,21,17,13,20,15,19,*12,12,21,11,16
2010,9,16,,,PM2.5,18,19,16,16,14,20,18,15,21,17,17,15,17,13,*18,21,21,24,18,16,21,17,20,*17,17,24,13,18
2010,9,17,,,PM2.5,23,25,24,23,23,28,26,23,28,24,22,20,22,16,*23,29,28,30,26,24,29,25,26,25,23,30,16,25
2010,9,18,,,PM2.5,20,24,24,23,16,27,24,24,27,25,22,21,23,16,28,27,26,27,24,24,27,23,25,24,24,28,16,24
2010,9,19,,,PM2.5,20,21,20,19,18,22,*18,22,24,22,21,25,22,16,36,25,23,29,21,26,18,21,22,21,21,36,16,22
2010,9,20,,,PM2.5,14,12,13,11,3,14,13,13,14,14,11,13,11,8,22,15,17,20,14,19,19,14,16,13,13,22,3,14
2010,9,21,,,PM2.5,14,10,10,10,*3,12,9,12,12,12,10,17,8,8,24,13,12,21,10,19,*14,11,13,11,*12,24,8,12
2010,9,22,,,PM2.5,8,3,3,3,*1,4,3,*4,4,5,3,6,3,4,7,4,4,8,4,6,4,3,3,3,*3,8,3,4
2010,9,23,,,PM2.5,8,6,6,5,*2,9,5,6,8,7,6,7,6,5,11,8,7,10,7,8,11,6,8,6,7,11,5,7
2010,9,24,,,PM2.5,13,11,10,*8,12,11,10,8,12,10,10,11,11,8,16,13,12,14,12,12,15,11,13,9,8,16,8,11
2010,9,25,,,PM2.5,11,10,8,8,*16,10,8,7,12,7,9,10,9,7,14,11,11,13,10,9,13,8,11,10,8,14,7,10
2010,9,26,,,PM2.5,12,12,10,10,16,12,11,11,13,12,10,11,10,8,14,12,12,18,12,9,14,11,14,12,11,18,8,12
2010,9,27,,,PM2.5,15,16,14,13,17,15,14,13,16,13,12,15,13,9,23,16,16,18,15,16,17,14,17,15,13,23,9,15
2010,9,28,,,PM2.5,16,18,19,21,23,21,17,18,20,18,15,14,15,9,23,21,19,16,22,19,21,19,21,15,17,23,9,18
2010,9,29,,,PM2.5,15,16,15,14,15,18,17,16,19,16,14,14,16,10,19,16,17,16,17,15,19,16,19,17,17,19,10,16
2010,9,30,,,PM2.5,19,19,19,17,16,21,21,20,23,21,18,21,21,14,22,18,22,20,20,19,22,19,22,20,21,23,14,20
2010,10,1,,,PM2.5,17,23,19,18,16,23,20,18,24,21,20,22,24,15,27,28,23,22,23,19,26,21,24,20,20,28,15,21
2010,10,2,,,PM2.5,15,18,16,12,13,18,16,13,20,16,18,22,21,15,20,18,17,18,18,15,18,16,19,14,14,22,12,17
2010,10,3,,,PM2.5,*14,11,11,11,15,12,11,12,12,13,11,12,11,8,16,12,13,15,11,11,14,11,13,11,11,16,8,12
2010,10,4,,,PM2.5,12,11,11,12,13,12,10,10,12,12,10,12,10,7,*15,12,12,13,11,9,13,10,13,11,10,13,7,11
2010,10,5,,,PM2.5,17,17,15,14,16,17,18,*20,20,19,15,19,16,11,*18,18,21,21,18,17,22,16,19,17,18,22,11,17
2010,10,6,,,PM2.5,25,25,23,22,21,26,24,24,29,26,22,31,*19,15,33,26,30,32,26,32,33,25,28,24,22,33,15,26
2010,10,7,,,PM2.5,27,34,27,25,*25,36,26,23,32,27,26,39,*23,19,51,33,29,33,33,33,31,25,30,22,21,51,19,29
2010,10,8,,,PM2.5,17,18,13,12,*20,15,13,14,18,16,17,25,18,13,17,17,16,22,14,19,19,14,16,13,13,25,12,16
2010,10,9,,,PM2.5,12,11,9,9,*15,10,10,8,11,*10,8,13,9,7,11,12,10,13,10,10,13,7,7,8,8,13,7,10
2010,10,10,,,PM2.5,22,27,25,26,13,29,27,28,31,30,26,26,28,18,29,28,29,30,29,30,32,28,31,29,28,32,13,27
2010,10,11,,,PM2.5,35,45,41,41,23,46,41,44,52,49,41,50,42,25,58,41,41,54,41,57,44,39,43,41,40,58,23,43
2010,10,12,,,PM2.5,*21,29,26,25,22,29,26,30,32,31,27,39,29,20,36,26,26,31,27,34,31,26,31,28,29,39,20,29
2010,10,13,,,PM2.5,24,27,25,26,15,28,25,28,30,31,26,33,30,17,26,25,29,26,25,31,31,25,30,28,28,33,15,27
2010,10,14,,,PM2.5,22,24,24,24,15,26,24,29,30,30,24,30,26,17,27,*27,27,25,26,26,29,24,28,24,28,30,15,25
2010,10,15,,,PM2.5,14,11,11,11,14,11,11,12,12,11,10,13,11,8,10,*0,10,*9,11,10,13,10,12,11,11,14,8,11
2010,10,16,,,PM2.5,22,25,22,24,17,24,22,22,27,25,23,22,25,15,21,*0,24,20,24,20,29,23,24,23,22,29,15,23
2010,10,17,,,PM2.5,21,25,23,24,23,30,24,26,26,26,21,25,25,16,25,*0,26,25,27,26,31,26,28,30,30,31,16,25
2010,10,18,,,PM2.5,20,28,27,23,12,27,28,28,29,27,25,25,27,16,23,*0,28,23,27,24,27,27,26,33,28,33,12,25
2010,10,19,,,PM2.5,28,39,36,39,19,41,39,38,44,36,34,39,38,23,37,*0,42,35,40,36,27,37,26,44,41,44,19,36
2010,10,20,,,PM2.5,37,50,49,46,30,54,42,53,58,27,*47,52,50,29,50,*0,51,45,51,53,54,49,43,53,52,58,27,47
2010,10,21,,,PM2.5,21,27,25,25,12,29,26,33,28,25,*14,28,26,14,26,*0,31,29,30,31,32,27,31,25,27,33,12,26
2010,10,22,,,PM2.5,16,15,13,12,10,15,14,13,15,12,12,15,13,8,14,*0,14,14,15,13,20,14,19,17,13,20,8,14
2010,10,23,,,PM2.5,16,20,17,14,10,19,18,19,21,19,17,21,18,12,17,*0,16,15,17,17,21,19,22,20,18,22,10,18
2010,10,24,,,PM2.5,21,24,23,20,11,25,23,21,26,21,22,26,25,15,23,*0,23,22,23,26,26,23,26,23,22,26,11,22
2010,10,25,,,PM2.5,20,20,21,19,16,21,22,21,24,25,20,25,23,14,19,*0,20,19,21,21,22,21,24,20,24,25,14,21
2010,10,26,,,PM2.5,13,7,9,9,11,8,8,8,8,9,7,10,7,5,8,*0,8,8,10,8,10,8,9,8,12,13,5,9
2010,10,27,,,PM2.5,15,13,12,11,11,13,14,12,15,14,12,15,14,9,13,*0,13,12,14,13,15,12,16,13,14,16,9,13
2010,10,28,,,PM2.5,19,19,20,18,14,21,22,23,25,21,19,24,23,16,20,*0,22,18,21,19,25,20,26,27,24,27,14,21
2010,10,29,,,PM2.5,20,22,21,20,14,24,23,20,25,20,19,23,22,15,21,*0,23,20,24,27,31,23,27,27,22,31,14,22
2010,10,30,,,PM2.5,22,21,20,19,15,23,23,21,25,18,20,25,23,16,22,*0,23,21,23,19,29,23,24,24,20,29,15,22
2010,10,31,,,PM2.5,19,18,16,16,13,20,18,14,21,16,17,20,19,12,24,*0,18,16,20,16,21,19,18,18,17,24,12,18
2010,11,1,,,PM2.5,24,26,26,24,10,29,26,25,28,25,23,23,24,15,27,*0,29,25,33,28,32,28,30,27,25,33,10,26
2010,11,2,,,PM2.5,18,15,15,16,13,14,16,15,15,16,13,15,15,10,12,*0,14,13,17,11,15,15,16,15,17,18,10,14
2010,11,3,,,PM2.5,17,17,17,16,12,18,17,16,19,15,15,19,16,11,17,*0,17,15,18,16,20,17,18,17,17,20,11,16
2010,11,4,,,PM2.5,34,45,41,42,21,45,44,43,45,44,37,44,40,28,40,*0,42,38,44,42,47,42,44,42,45,47,21,41
2010,11,5,,,PM2.5,62,89,73,75,44,85,59,82,89,81,70,81,70,44,75,*0,77,66,89,79,90,80,84,71,76,90,44,75
2010,11,6,,,PM2.5,78,139,122,122,80,135,132,136,141,131,112,122,114,74,120,*0,118,107,138,131,144,136,139,121,126,144,74,122
2010,11,7,,,PM2.5,69,126,112,109,68,119,118,130,131,127,111,122,111,71,98,*0,110,92,120,115,122,122,127,99,122,131,68,110
2010,11,8,,,PM2.5,20,18,17,18,18,18,17,18,18,18,17,24,20,16,17,*0,17,18,20,19,17,17,19,22,20,24,16,18
2010,11,9,,,PM2.5,12,7,8,9,14,7,9,8,7,7,6,*8,7,*4,8,*0,7,8,8,6,8,7,9,7,7,14,6,8
2010,11,10,,,PM2.5,15,12,13,13,12,15,14,16,14,13,12,*0,11,*12,12,*0,16,*16,14,12,18,14,15,16,16,18,11,14
2010,11,11,,,PM2.5,30,41,47,42,20,38,39,37,39,36,34,*0,47,24,34,*93,41,*32,47,38,48,40,38,46,44,48,20,39
2010,11,12,,,PM2.5,15,15,18,14,17,16,16,19,16,16,13,*19,14,7,13,17,16,15,17,11,21,16,19,23,22,23,7,16
2010,11,13,,,PM2.5,20,21,21,19,11,20,21,20,22,19,17,26,20,10,*13,23,20,18,20,19,25,20,21,21,21,26,10,20
2010,11,14,,,PM2.5,14,13,13,13,11,11,13,13,13,14,13,21,14,8,*10,12,11,*11,11,9,12,11,14,12,11,21,8,12
2010,11,15,,,PM2.5,13,12,13,15,15,14,13,12,12,12,10,14,11,9,11,14,12,*12,13,8,14,13,14,12,11,15,8,12
2010,11,16,,,PM2.5,17,18,17,15,14,16,18,18,21,18,17,*25,17,12,17,18,17,*11,18,14,18,15,20,20,18,21,12,17
2010,11,17,,,PM2.5,28,35,34,30,17,38,34,34,35,31,28,*41,31,23,37,38,37,*51,37,39,41,36,40,42,35,42,17,34
2010,11,18,,,PM2.5,29,28,39,29,19,43,40,43,44,37,31,38,37,25,*34,42,42,34,43,*40,43,40,46,44,41,46,19,37
2010,11,19,,,PM2.5,36,52,49,38,23,52,51,52,53,45,40,48,45,30,49,51,45,41,47,*48,49,46,52,54,49,54,23,46
2010,11,20,,,PM2.5,43,50,45,35,32,51,48,42,53,42,38,52,40,29,54,50,51,51,46,55,58,50,56,51,43,58,29,47
2010,11,21,,,PM2.5,38,56,52,45,45,57,53,51,60,54,44,56,52,31,51,53,53,47,50,51,60,56,61,56,53,61,31,51
2010,11,22,,,PM2.5,*23,16,16,17,18,17,16,16,17,18,13,19,15,10,15,16,14,15,16,12,15,16,17,17,16,19,10,16
2010,11,23,,,PM2.5,*0,18,18,15,14,21,19,16,16,17,15,17,16,10,20,25,24,23,20,15,27,19,21,21,16,27,10,18
2010,11,24,,,PM2.5,*0,27,23,26,13,29,23,22,16,24,21,30,27,16,32,29,32,31,30,27,30,26,25,27,22,32,13,25
2010,11,25,,,PM2.5,*0,16,18,16,*14,16,16,18,11,20,16,19,18,11,*10,15,15,15,15,12,15,15,17,19,19,20,11,16
2010,11,26,,,PM2.5,*0,11,13,12,*27,13,12,13,14,13,11,12,13,8,13,16,14,12,13,9,16,11,13,17,15,17,8,13
2010,11,27,,,PM2.5,*0,18,20,15,19,18,17,16,19,19,15,*12,17,10,16,16,15,15,17,12,16,16,17,21,20,21,10,17
2010,11,28,,,PM2.5,*0,11,17,11,17,12,11,11,13,16,10,11,12,7,*14,12,11,10,11,8,13,11,12,19,19,19,7,12
2010,11,29,,,PM2.5,*0,25,22,19,16,26,22,21,27,24,20,26,21,14,30,29,25,*27,25,22,27,24,25,28,23,30,14,23
2010,11,30,,,PM2.5,*0,64,54,56,31,64,54,58,70,64,50,51,49,29,57,57,63,54,65,53,68,60,64,60,54,70,29,56
2010,12,1,,,PM2.5,*0,102,82,88,*57,102,70,81,107,97,79,88,85,39,83,92,86,71,94,78,97,91,93,81,78,107,39,84
2010,12,2,,,PM2.5,*0,70,66,48,36,69,52,55,74,63,55,62,54,27,61,65,60,52,65,59,64,62,61,50,56,74,27,58
2010,12,3,,,PM2.5,*0,32,32,28,27,30,30,30,33,34,25,30,31,14,24,27,25,24,27,19,27,30,31,35,32,35,14,28
2010,12,4,,,PM2.5,*0,25,21,17,12,23,21,19,25,20,19,20,21,11,16,20,18,14,20,17,22,20,20,22,19,25,11,19
2010,12,5,,,PM2.5,*0,29,25,17,13,30,26,23,29,27,26,30,27,14,25,19,20,16,24,26,25,26,27,27,27,30,13,24
2010,12,6,,,PM2.5,*0,28,28,25,19,26,30,29,15,32,26,32,32,16,23,24,24,23,24,17,25,27,30,34,30,34,15,26
2010,12,7,,,PM2.5,*0,17,18,18,17,16,17,17,20,17,15,17,16,9,14,17,17,14,16,12,17,16,18,20,17,20,9,16
2010,12,8,,,PM2.5,*0,22,20,22,22,20,21,21,24,22,21,27,23,14,22,20,20,18,18,17,20,18,21,21,21,27,14,21
2010,12,9,,,PM2.5,*0,21,21,24,15,22,21,22,25,24,19,*22,21,11,19,26,24,20,21,14,23,21,22,23,21,26,11,21
2010,12,10,,,PM2.5,*0,34,30,30,17,31,29,27,35,30,29,*38,31,17,28,33,32,24,30,24,29,28,29,31,28,35,17,29
2010,12,11,,,PM2.5,*0,24,24,23,26,23,23,23,23,25,19,22,23,12,24,27,26,20,23,15,24,26,24,26,*61,27,12,23
2010,12,12,,,PM2.5,*0,15,12,9,12,12,10,11,14,13,14,14,12,8,15,12,12,11,10,8,13,12,12,13,*0,15,8,12
2010,12,13,,,PM2.5,*0,22,19,23,14,22,19,19,27,20,23,29,30,15,24,27,21,19,21,14,22,21,20,25,*43,30,14,22
2010,12,14,,,PM2.5,*0,14,15,14,15,15,16,14,14,14,12,16,14,9,17,17,15,13,15,12,15,16,15,16,15,17,9,15
2010,12,15,,,PM2.5,*0,14,13,12,11,11,12,11,13,12,10,10,11,5,11,15,11,12,12,7,12,13,11,12,12,15,5,11
2010,12,16,,,PM2.5,*0,18,16,15,14,15,16,17,19,17,17,18,17,8,17,19,17,15,15,9,17,16,17,19,17,19,8,16
2010,12,17,,,PM2.5,*0,31,29,30,18,31,27,29,30,29,25,31,26,15,*29,31,33,28,30,25,31,30,29,26,26,33,15,28
2010,12,18,,,PM2.5,*0,32,28,22,12,27,26,27,29,26,25,26,24,11,*30,32,32,22,28,20,31,31,28,31,29,32,11,26
2010,12,19,,,PM2.5,*0,35,32,31,18,34,33,35,38,36,30,36,31,16,34,32,36,*35,32,29,36,33,33,38,36,38,16,32
2010,12,20,,,PM2.5,*0,76,71,74,42,79,67,67,77,63,61,65,60,25,78,77,91,73,80,76,85,81,77,62,60,91,25,70
2010,12,21,,,PM2.5,*0,49,44,49,23,58,43,43,53,42,41,48,49,21,60,62,62,43,62,41,56,50,45,36,39,62,21,47
2010,12,22,,,PM2.5,*0,30,28,28,15,33,29,31,31,28,25,30,29,15,36,33,35,33,30,27,35,31,34,33,29,36,15,29
2010,12,23,,,PM2.5,*0,31,30,31,15,32,33,36,33,33,28,31,31,14,33,31,30,26,32,22,29,31,34,35,33,36,14,30
2010,12,24,,,PM2.5,*0,18,17,17,12,16,16,20,17,17,16,17,16,7,17,19,13,13,15,8,15,18,18,17,15,20,7,16
2010,12,25,,,PM2.5,*0,15,15,16,15,15,15,16,15,15,13,14,14,6,16,17,15,11,14,*6,16,14,16,14,14,17,6,14
2010,12,26,,,PM2.5,*0,16,16,16,16,15,13,16,13,16,14,14,15,7,17,18,16,14,15,*0,17,16,17,15,15,18,7,15
2010,12,27,,,PM2.5,*0,31,27,26,16,30,27,28,27,29,26,29,26,14,36,30,33,27,25,26,31,28,31,25,27,36,14,27
2010,12,28,,,PM2.5,*0,33,31,30,17,33,30,34,35,33,28,38,32,17,42,32,34,32,34,34,33,33,39,*31,34,42,17,32
2010,12,29,,,PM2.5,*0,19,19,20,10,20,20,21,18,20,18,20,20,10,24,22,21,18,19,15,22,21,22,20,20,24,10,19
2010,12,30,,,PM2.5,*29,24,22,24,13,25,22,22,23,23,19,23,21,11,29,25,23,19,22,19,27,25,26,20,19,29,11,22
2010,12,31,,,PM2.5,26,24,23,28,12,27,24,26,27,27,20,24,26,12,26,26,24,21,25,16,26,25,27,24,24,28,12,24
2011,1,1,,,PM2.5,30,35,34,36,13,40,36,40,41,37,34,37,40,18,35,44,40,29,37,27,39,38,43,41,39,44,13,35
2011,1,2,,,PM2.5,34,40,39,38,16,50,43,45,48,42,36,40,43,21,45,59,54,38,49,39,52,49,48,46,43,59,16,42
2011,1,3,,,PM2.5,36,42,39,42,21,51,42,46,48,40,35,38,41,17,46,56,44,37,49,33,46,45,46,41,42,56,17,41
2011,1,4,,,PM2.5,34,34,36,32,18,37,39,41,40,40,31,36,40,17,34,43,22,33,42,29,37,37,40,40,39,43,17,35
2011,1,5,,,PM2.5,26,23,22,27,15,26,26,23,25,24,20,24,24,10,23,24,18,21,26,20,25,24,26,23,23,27,10,23
2011,1,6,,,PM2.5,*21,18,18,21,*10,20,20,18,19,19,14,17,18,9,17,19,15,16,19,13,19,18,20,17,18,21,9,17
2011,1,7,,,PM2.5,22,21,21,20,13,24,23,29,23,23,22,23,24,12,21,26,25,19,23,17,25,22,26,31,30,31,12,23
2011,1,8,,,PM2.5,34,32,31,28,18,32,35,37,32,34,31,38,35,18,34,31,34,27,34,31,35,33,36,42,38,42,18,32
2011,1,9,,,PM2.5,25,22,20,22,14,22,23,24,23,23,19,23,22,11,21,20,21,18,21,19,23,22,23,20,21,25,11,21
2011,1,10,,,PM2.5,20,20,18,21,11,22,18,21,18,19,18,21,20,9,19,23,20,18,21,14,20,21,21,24,21,24,9,19
2011,1,11,,,PM2.5,34,31,28,32,21,31,31,37,34,32,30,37,32,16,31,31,32,26,31,26,30,31,34,35,33,37,16,31
2011,1,12,,,PM2.5,22,17,16,18,10,18,17,18,12,16,14,17,16,8,16,17,16,15,20,11,17,16,17,16,15,22,8,16
2011,1,13,,,PM2.5,29,26,25,24,15,26,*19,25,22,24,24,*29,24,14,27,31,30,26,25,20,28,25,27,26,24,31,14,25
2011,1,14,,,PM2.5,36,28,24,24,22,28,*0,27,26,25,23,33,26,14,31,26,25,25,28,26,28,26,29,27,26,36,14,26
2011,1,15,,,PM2.5,25,20,18,22,14,20,*0,23,14,21,18,20,19,9,17,21,16,15,19,13,22,19,19,20,18,25,9,18
2011,1,16,,,PM2.5,18,17,17,19,14,18,*0,19,18,20,16,18,18,8,17,18,17,15,19,10,18,17,19,17,17,20,8,17
2011,1,17,,,PM2.5,*16,16,16,16,12,18,*15,22,19,22,19,23,21,10,20,21,19,17,17,12,18,17,22,23,21,23,10,18
2011,1,18,,,PM2.5,*23,22,21,18,18,23,22,24,24,22,20,31,26,14,28,29,24,20,26,18,26,23,27,26,23,31,14,23
2011,1,19,,,PM2.5,22,22,19,20,19,23,21,23,20,20,17,*17,21,10,25,25,23,19,24,17,25,22,23,24,24,25,10,21
2011,1,20,,,PM2.5,21,22,20,22,15,23,21,20,19,20,17,18,22,10,23,25,22,19,26,15,22,21,21,20,19,26,10,20
2011,1,21,,,PM2.5,23,21,20,21,15,23,27,29,21,24,22,25,28,12,23,24,21,19,23,14,22,20,24,30,29,30,12,22
2011,1,22,,,PM2.5,23,23,22,22,19,23,23,24,25,22,19,24,22,11,30,24,26,24,26,22,26,22,26,23,24,30,11,23
2011,1,23,,,PM2.5,32,33,28,28,21,31,31,30,32,30,27,37,32,14,35,33,32,29,30,27,34,29,33,31,28,37,14,30
2011,1,24,,,PM2.5,27,29,25,27,20,30,27,29,26,29,23,25,26,12,29,31,27,23,30,21,29,29,28,27,27,31,12,26
2011,1,25,,,PM2.5,24,30,27,27,17,30,32,37,33,35,28,32,35,15,32,30,25,22,28,22,28,28,35,38,38,38,15,29
2011,1,26,,,PM2.5,18,22,20,23,17,24,21,28,22,23,18,23,25,11,26,26,24,20,27,16,24,22,22,28,30,30,11,22
2011,1,27,,,PM2.5,19,18,16,18,18,20,17,19,18,18,15,18,18,8,20,21,17,15,20,12,19,18,20,20,19,21,8,18
2011,1,28,,,PM2.5,21,20,19,21,14,22,20,20,20,19,17,21,19,9,20,21,20,17,21,14,20,20,21,21,19,22,9,19
2011,1,29,,,PM2.5,18,16,14,15,12,17,15,16,15,14,13,17,14,7,15,18,16,13,18,10,16,15,17,16,14,18,7,15
2011,1,30,,,PM2.5,18,14,13,14,12,14,12,13,12,11,11,13,11,5,15,16,15,11,17,*8,15,13,14,13,10,18,5,13
2011,1,31,,,PM2.5,25,22,20,19,8,22,23,23,25,22,20,27,23,*13,28,26,26,20,23,*20,24,20,27,25,23,28,8,22
2011,2,1,,,PM2.5,40,41,35,38,24,38,37,42,43,39,34,47,40,22,48,39,42,36,41,34,42,38,38,46,42,48,22,39
2011,2,2,,,PM2.5,55,68,57,60,39,*0,66,65,73,64,55,67,65,30,72,73,69,56,67,56,71,64,65,67,60,73,30,62
2011,2,3,,,PM2.5,70,87,72,76,52,*0,85,83,90,82,70,82,80,28,87,86,86,69,88,73,90,82,86,85,78,90,28,78
2011,2,4,,,PM2.5,*79,100,85,92,62,*102,97,96,100,95,81,94,93,27,94,100,100,76,105,87,108,94,100,88,92,108,27,89
2011,2,5,,,PM2.5,76,94,80,91,58,*100,92,96,93,91,76,91,97,25,83,94,92,69,96,77,100,87,93,87,92,100,25,85
2011,2,6,,,PM2.5,79,94,77,79,51,*91,87,92,95,91,77,92,92,23,90,102,91,68,101,79,95,90,92,84,87,102,23,84
2011,2,7,,,PM2.5,64,74,64,62,44,*59,69,78,68,63,57,69,63,22,61,60,67,57,*71,64,75,68,78,76,73,78,22,64
2011,2,8,,,PM2.5,37,40,37,37,24,48,47,47,42,42,30,48,35,19,42,46,47,40,42,42,47,47,51,50,47,51,19,42
2011,2,9,,,PM2.5,26,23,23,22,17,26,27,25,24,23,19,26,24,12,25,25,23,18,24,18,24,22,25,24,22,27,12,23
2011,2,10,,,PM2.5,29,24,23,24,16,27,23,24,26,25,21,29,23,16,25,30,29,23,29,19,27,25,25,24,20,30,16,24
2011,2,11,,,PM2.5,33,33,30,27,18,35,32,33,32,29,27,35,31,19,25,31,30,23,33,21,33,34,32,35,30,35,18,30
2011,2,12,,,PM2.5,24,23,22,23,15,26,25,23,25,22,20,23,23,12,19,26,24,16,26,15,25,23,24,22,20,26,12,22
2011,2,13,,,PM2.5,26,24,23,24,17,26,26,29,27,*28,23,31,26,16,20,25,25,19,25,18,25,26,26,30,26,31,16,24
2011,2,14,,,PM2.5,31,32,30,30,21,39,32,32,35,*32,25,40,29,19,28,33,33,27,34,26,31,32,33,31,29,40,19,31
2011,2,15,,,PM2.5,38,37,37,34,16,50,41,42,42,35,31,47,36,21,40,47,47,35,46,*30,48,44,39,44,39,50,16,39
2011,2,16,,,PM2.5,38,34,33,35,21,41,37,37,40,36,29,44,35,18,39,41,43,37,38,36,40,38,39,42,37,44,18,36
2011,2,17,,,PM2.5,41,40,37,41,10,45,42,42,46,39,33,53,38,28,38,41,45,38,42,41,44,41,41,40,40,53,10,39
2011,2,18,,,PM2.5,48,50,46,49,11,60,53,51,58,49,40,60,48,54,52,61,62,47,66,53,62,55,56,55,50,66,11,52
2011,2,19,,,PM2.5,47,50,47,46,34,58,54,51,57,49,38,55,43,49,51,60,60,43,60,49,59,52,52,51,49,60,34,51
2011,2,20,,,PM2.5,34,30,27,30,20,33,31,28,34,27,26,47,31,38,37,40,36,31,36,34,36,34,30,30,27,47,20,32
2011,2,21,,,PM2.5,23,22,21,22,14,25,*36,23,26,22,20,31,22,25,22,26,26,21,22,20,26,24,25,25,22,31,14,23
2011,2,22,,,PM2.5,38,34,36,32,21,46,39,36,39,33,29,51,33,47,48,50,43,39,46,42,43,42,41,39,33,51,21,39
2011,2,23,,,PM2.5,47,50,54,46,*42,60,55,50,57,48,38,72,43,65,56,57,55,54,52,64,58,52,54,52,44,72,38,53
2011,2,24,,,PM2.5,34,27,28,25,*29,35,32,36,33,30,24,45,28,40,41,43,32,27,37,27,29,30,29,31,31,45,24,32
2011,2,25,,,PM2.5,26,20,24,21,19,25,22,22,24,21,17,28,20,25,21,24,21,16,22,21,21,21,23,21,20,28,16,22
2011,2,26,,,PM2.5,25,21,21,20,15,23,20,21,24,20,18,29,19,25,23,27,25,21,22,22,24,21,24,22,20,29,15,22
2011,2,27,,,PM2.5,20,15,15,10,*20,14,*19,*23,15,15,11,32,14,*29,19,17,16,14,13,19,14,13,16,*21,15,32,10,17
2011,2,28,,,PM2.5,11,7,5,6,*11,6,6,5,6,7,6,12,7,*8,9,9,6,8,7,5,6,5,6,5,5,12,5,7
2011,3,1,,,PM2.5,19,19,19,19,16,24,19,20,20,19,16,24,19,*22,20,22,21,17,20,17,21,19,21,16,17,24,16,19
2011,3,2,,,PM2.5,17,12,14,13,15,15,12,12,14,12,11,16,12,13,13,15,13,12,14,10,14,13,15,12,12,17,10,13
2011,3,3,,,PM2.5,18,14,16,15,14,17,15,14,16,16,13,18,14,16,14,17,17,13,16,11,14,14,15,15,15,18,11,15
2011,3,4,,,PM2.5,24,22,22,22,19,24,21,21,23,21,18,27,20,22,21,24,25,19,23,19,25,22,23,22,22,27,18,22
2011,3,5,,,PM2.5,30,23,24,22,21,25,23,24,26,24,20,35,22,29,28,26,25,24,24,24,26,21,24,22,23,35,20,25
2011,3,6,,,PM2.5,38,30,30,30,30,33,31,33,35,34,26,51,30,41,37,33,33,33,31,38,33,29,32,32,32,51,26,33
2011,3,7,,,PM2.5,29,24,25,24,23,28,24,25,29,30,21,33,24,29,24,27,25,21,26,24,25,23,29,25,26,33,21,26
2011,3,8,,,PM2.5,23,16,18,17,16,17,15,15,15,14,14,21,15,17,16,19,17,15,17,13,18,16,15,15,16,23,13,16
2011,3,9,,,PM2.5,22,14,15,16,15,16,13,13,14,13,12,17,13,14,12,18,17,12,16,11,15,15,15,14,13,22,11,15
2011,3,10,,,PM2.5,30,21,22,23,21,23,21,22,22,22,19,26,19,23,20,25,23,19,22,19,23,19,22,22,21,30,19,22
2011,3,11,,,PM2.5,31,24,23,25,22,30,23,24,23,22,19,32,20,25,28,29,28,22,28,24,27,23,24,24,25,32,19,25
2011,3,12,,,PM2.5,43,33,31,37,40,33,31,35,34,32,29,51,29,44,41,38,37,36,34,45,41,33,33,35,32,51,29,36
2011,3,13,,,PM2.5,34,28,29,32,30,30,31,36,32,31,27,48,31,38,31,32,30,25,29,35,32,29,32,35,36,48,25,32
2011,3,14,,,PM2.5,37,31,33,37,30,33,32,36,34,35,29,48,34,40,31,35,34,28,32,37,34,32,33,32,32,48,28,34
