"STNID","TYPE","longitude","latitude","avg_PM2.5"
"2865A","PM2.5",112.7195,37.6828,37.8696769456681
"2866A","PM2.5",111.0522,35.0439,NA
"2867A","PM2.5",111.1283,37.51,32.7242302543507
"2868A","PM2.5",126.4739,43.953,35.1403658536585
"2869A","PM2.5",119.447,32.4155,32.0553595327899
"2870A","PM2.5",119.4424,32.1873,36.0493147332354
"2871A","PM2.5",121.6147,29.9017,22.2485315712188
"2872A","PM2.5",120.7846,30.7525,26.2953223460979
"2873A","PM2.5",120.0875,30.8955,23.1305142578601
"2874A","PM2.5",117.0412,32.646,NA
"2875A","PM2.5",115.784,32.8892,41.5966242661448
"2876A","PM2.5",119.0841,36.7339,NA
"2877A","PM2.5",119.1641,36.6523,40.7614100185529
"2878A","PM2.5",116.0072,36.4343,48.8264493655138
"2880A","PM2.5",104.0219,30.6558,42.4589855979962
"2881A","PM2.5",107.8908,26.5311,21.0632464050695
"2882A","PM2.5",102.5389,24.3703,22.1381483276781
"2883A","PM2.5",102.5381,24.3389,21.8433646685386
"2884A","PM2.5",98.2672,39.7978,33.3599122165325
"2885A","PM2.5",104.9339,33.3826,16.4541205412054
"2894A","PM2.5",117.0566,32.6531,40.893208601628
"2897A","PM2.5",123.2444,41.7347,42.1680713326005
"2900A","PM2.5",123.5953,41.9086,32.5645797387232
"2902A","PM2.5",106.6351,30.4865,32.4162210338681
"2907A","PM2.5",120.1844,30.8596,24.9825800950177
"2914A","PM2.5",106.7677,31.8794,22.7991347342398
"2915A","PM2.5",106.7619,31.84139,72
"2916A","PM2.5",117.49,30.66,NA
"2919A","PM2.5",116.7022,39.5453,37.1208981001727
"2920A","PM2.5",117.7116,24.506,22.7628346843527
"2921A","PM2.5",120.5483,30.0003,27.7097795639995
"2922A","PM2.5",117.1941,39.1067,38.5300866593433
"2923A","PM2.5",113.2803,40.1114,NA
"2924A","PM2.5",106.2266,38.4418,30.1946859311865
"2925A","PM2.5",106.2757,38.4842,30.3909449319598
"2926A","PM2.5",106.1015,38.497,37.7257799671593
"2929A","PM2.5",114.8858,30.4519,30.8708857696031
"2994A","PM2.5",119.6533,29.1128,28.5
"2996A","PM2.5",118.283,33.965,39.8979845732769
"2997A","PM2.5",119.8767,32.3289,32.8470764617691
"2998A","PM2.5",119.3608,34.7519,NA
"2999A","PM2.5",119.1478,34.5911,NA
"3000A","PM2.5",119.3581,34.6972,32.9017077304132
"3002A","PM2.5",119.9805,31.8174,36.898243045388
"3003A","PM2.5",120.0522,31.7748,39.2238952136124
"3004A","PM2.5",120.1544,33.3663,27.5552611657835
"3005A","PM2.5",117.1814,34.29,40.990718124084
"3006A","PM2.5",117.1694,34.1781,38.6044785201412
"3007A","PM2.5",119.178,34.844,35.9740754392432
"3008A","PM2.5",119.3608,34.7519,30.5489151617513
"3009A","PM2.5",119.1478,34.5911,33.7013613861386
"3010A","PM2.5",119.9025,31.7964,37.1443324623616
"3012A","PM2.5",112.1849,31.0362,41.3090307560348
"3014A","PM2.5",106.4958,29.5346,38.0230267208472
"3015A","PM2.5",106.4037,29.5728,27.3399014778325
"3016A","PM2.5",106.5507,29.4153,33.7700868289104
"3018A","PM2.5",111.505,36.1014,56.163620753097
"3019A","PM2.5",NA,NA,NA
"3020A","PM2.5",117.2101,39.1699,39.8782035332172
"3021A","PM2.5",115,35.7668,51.0737998272245
"3022A","PM2.5",112.4433,34.6686,30.5
"3025A","PM2.5",113.0477,23.6344,25.9610510871015
"3026A","PM2.5",116.6183,23.6608,22.1507035299926
"3027A","PM2.5",104.72,29.3427,42.9359748731578
"3028A","PM2.5",104.776,29.3627,41.862932494556
"3033A","PM2.5",87.4651,43.4569,11.6338811958069
"3034A","PM2.5",113.1076,41.0385,26.3092017062767
"3035A","PM2.5",122.0931,46.0707,25.291816714268
"3036A","PM2.5",118.6904,37.4338,40.335628442664
"3038A","PM2.5",103.3758,23.368,26.1314090853733
"3039A","PM2.5",111.1911,34.7829,41.818337408313
"3045A","PM2.5",109.9643,33.8471,25.4586308790938
"3046A","PM2.5",115.9084,28.6062,30.8855008572128
"3048A","PM2.5",119.5799,26.0936,20.5713576569868
"3051A","PM2.5",117.3876,39.1488,37.1589637557772
"3054A","PM2.5",113.9194,35.2847,46.9638432364096
"3055A","PM2.5",101.7775,36.6428,34.4640089977506
"3057A","PM2.5",121.5992,37.4014,28.4084256077383
"3058A","PM2.5",119.2658,42.0353,33.0784937033867
"3059A","PM2.5",117.7161,36.2049,44.1377660244302
"3061A","PM2.5",119.7512,49.1577,16.0369654505919
"3064A","PM2.5",117.6867,36.2171,47.1696683641784
"3065A","PM2.5",101.9533,29.9972,6.48025913702481
"3066A","PM2.5",116.2721,37.4379,45.0615231952369
"3109A","PM2.5",115.0093,25.8613,21.595862764884
"3122A","PM2.5",105.9606,26.2611,23.5105417994607
"3123A","PM2.5",105.9408,26.2431,25.2129245052529
"3124A","PM2.5",105.9439,26.2564,24.5688062091906
"3125A","PM2.5",105.8983,26.2481,24.702198207049
"3128A","PM2.5",92.0506,31.4797,12.7732374826586
"3129A","PM2.5",102.0306,36.5067,36.192531779661
"3131A","PM2.5",114.879,40.7993,29.8179471419791
"3132A","PM2.5",119.610547,39.943889,34.1114630283835
"3133A","PM2.5",106.5468,29.5654,34.082705853777
"3134A","PM2.5",113.8172,34.0339,43.0315046831286
"3136A","PM2.5",104.2725,30.5589,36.4641981363413
"3137A","PM2.5",103.8578,30.0744,30.1816520467836
"3138A","PM2.5",111.7153,29.0289,38.9233125076565
"3139A","PM2.5",111.6892,28.9881,40.0926017262639
"3140A","PM2.5",111.6625,29.0531,41.5645240431796
"3141A","PM2.5",114.3922,36.0878,49.8775834658188
"3147A","PM2.5",114.3438,34.8106,49.4077226745621
"3148A","PM2.5",103.8291,30.0564,34.796096496545
"3149A","PM2.5",115.0235,30.1578,31.5959558823529
"3151A","PM2.5",114.375,27.8097,29.3547907897995
"3153A","PM2.5",114.3877,30.4908,36.0461781504436
"3164A","PM2.5",119.4686,32.3942,34.4647369066601
"3165A","PM2.5",108.6594,34.2969,48.1139318126073
"3169A","PM2.5",113.2725,35.2071,48.2524691358025
"3170A","PM2.5",102.1864,38.5253,NA
"3171A","PM2.5",115.6071,34.4465,43.7642689117246
"3173A","PM2.5",117.0598,30.5351,32.0738802336904
"3178A","PM2.5",119.0587,36.721,39.1748728761007
"3179A","PM2.5",102.7494,25.0119,23.0436121719847
"3180A","PM2.5",99.7136,27.8094,14.874984512452
"3182A","PM2.5",106.7656,31.8545,28.1898561507937
"3183A","PM2.5",106.7418,31.8654,25.778316172017
"3184A","PM2.5",126.6203,45.7219,NA
"3185A","PM2.5",112.5628,37.8964,39.4600111337911
"3186A","PM2.5",103.7158,36.1058,35.0754601974887
"3187A","PM2.5",116.9509,33.666,40.5482644425365
"3188A","PM2.5",115.6683,37.7217,44.3638141809291
"3190A","PM2.5",116.0254,29.6994,34.6285538461538
"3191A","PM2.5",118.3225,33.9447,39.0854066097289
"3192A","PM2.5",80.0903,32.5028,7.99790438768828
"3194A","PM2.5",112.2747,30.3122,36.5400946257431
"3195A","PM2.5",119.3633,32.3972,33.6302993280391
"3200A","PM2.5",115.9819,36.4978,45.8499410763389
"3201A","PM2.5",102.6486,37.9325,43.7365512159175
"3204A","PM2.5",113.3025,33.73,45.9967649620505
"3206A","PM2.5",114.9149,27.807,30.1553672316384
"3207A","PM2.5",118.3118,32.3038,33.4602168880224
"3208A","PM2.5",112.7283,38.4153,46.9279682066567
"3209A","PM2.5",119.5231,26.6562,20.7249166975194
"3210A","PM2.5",114.3644,34.7964,48.5320708613317
"3216A","PM2.5",114.6622,24.5183,24.6361530960507
"3237A","PM2.5",117.4918,30.6617,31.101532801962
"3238A","PM2.5",118.3954,31.3946,NA
"3239A","PM2.5",125.0764,42.9078,31.3976055450536
"3241A","PM2.5",103.7439,36.0842,38.6696494238784
"3242A","PM2.5",103.9611,35.998,38.3282178217822
"3245A","PM2.5",103.6633,36.533,38.2971050049068
"3246A","PM2.5",103.6975,36.4789,27.4003927826194
"3247A","PM2.5",104.955,33.371,NA
"3248A","PM2.5",98.2643,39.7724,26.5723571253373
"3265A","PM2.5",121.4316,31.3322,27.3335386131297
"3266A","PM2.5",121.8791,31.4662,22.5300313479624
"3268A","PM2.5",121.3162,31.2838,27.4097424684159
"3269A","PM2.5",121.3359,30.7456,25.7561095419379
"3270A","PM2.5",121.4996,31.0739,28.0344488188976
"3271A","PM2.5",121.2886,31.1663,28.6685462123069
"3272A","PM2.5",121.2186,31.0378,28.1490041799852
"3273A","PM2.5",121.3902,31.2059,27.6507682851875
"3274A","PM2.5",121.7965,31.0507,24.3102681329544
"3281A","PM2.5",115.9718,40.4529,31.6326827494242
"3282A","PM2.5",113.3397,40.0597,29.0628907686649
"3283A","PM2.5",109.9154,40.5685,33.3007912355447
"3284A","PM2.5",106.813,39.7274,32.3054193231976
"3285A","PM2.5",113.1376,40.9509,25.0587421383648
"3286A","PM2.5",118.9359,42.3147,22.4872860635697
"3287A","PM2.5",119.3842,32.1976,NA
"3288A","PM2.5",117.4754,34.4422,42.8837152309766
"3289A","PM2.5",120.743,31.3188,71.8928571428571
"3290A","PM2.5",120.5031,31.2774,25.3254763067904
"3291A","PM2.5",121.067,32.062,26.8094123444622
"3293A","PM2.5",120.1501,33.3367,26.9107456690936
"3294A","PM2.5",119.5653,32.4222,32.2759297901068
"3295A","PM2.5",120.1259,32.5099,30.6321580395099
"3298A","PM2.5",113.5717,23.5491,25.009156391161
"3299A","PM2.5",113.3472,23.3692,26.0849538162372
"3300A","PM2.5",113.2981,23.237,26.3414485696896
"3301A","PM2.5",113.4256,23.1716,22.8867510959571
"3302A","PM2.5",113.3942,23.0483,23.0861900097943
"3303A","PM2.5",113.4922,22.8168,23.5704216794264
"3304A","PM2.5",113.5342,22.7896,22.0390810338369
"3305A","PM2.5",114.0731,22.559,17.9855143031041
"3306A","PM2.5",114.0261,22.6198,19.1645181092695
"3307A","PM2.5",114.1871,22.6451,18.9165540125353
"3308A","PM2.5",113.3494,22.0569,19.5738650306748
"3311A","PM2.5",113.1075,22.5647,26.2618466047875
"3313A","PM2.5",112.4575,23.0166,23.4727361842911
"3314A","PM2.5",114.4338,22.8134,17.8134416350059
"3315A","PM2.5",116.1233,24.2991,12.9091597274792
"3317A","PM2.5",111.9765,21.8947,17.76052141527
"3318A","PM2.5",112.9903,23.7403,21.3113809173412
"3319A","PM2.5",113.7338,23.0381,21.3578960274644
"3320A","PM2.5",116.403,23.5699,25.6002937216987
"3323A","PM2.5",115.2773,40.9724,19.1577989358723
"3324A","PM2.5",116.8136,38.3004,39.278943470748
"3325A","PM2.5",117.0365,39.3828,43.0738446289184
"3326A","PM2.5",117.0296,39.0605,43.5536153467782
"3327A","PM2.5",116.9638,38.9375,46.3063476320357
"3328A","PM2.5",118.4209,31.3707,33.2111671381134
"3329A","PM2.5",117.0108,32.5893,41.3554906257609
"3330A","PM2.5",116.8873,33.9836,42.2576477757465
"3331A","PM2.5",118.3267,32.2634,34.9151174168297
"3332A","PM2.5",115.7633,33.8034,39.5032744346966
"3333A","PM2.5",117.5627,30.695,29.1555555555556
"3334A","PM2.5",117.5038,30.6243,30.6220768205501
"3335A","PM2.5",113.3137,35.2641,46.052546983185
"3336A","PM2.5",113.2465,35.2373,48.838249754179
"3337A","PM2.5",113.8614,34.0442,43.8567415730337
"3338A","PM2.5",113.843,34.0823,45.8637869677261
"3339A","PM2.5",114.0012,33.0412,NA
"3340A","PM2.5",112.6005,34.6326,46.6179512435361
"3341A","PM2.5",112.4951,34.6332,45.5068076829565
"3342A","PM2.5",128.4741,47.4346,24.8469550300208
"3343A","PM2.5",128.6871,47.7369,25.4464154636653
"3344A","PM2.5",128.8431,47.8474,20.4722664381046
"3345A","PM2.5",131.0577,45.7879,22.6671132764921
"3346A","PM2.5",108.3872,31.1628,19.4366338286859
"3347A","PM2.5",105.9017,29.3569,34.6523273399429
"3348A","PM2.5",105.839,30.1946,26.515520694259
"3349A","PM2.5",107.7983,30.6758,31.0827721317497
"3350A","PM2.5",106.6479,29.0244,36.8376528117359
"3351A","PM2.5",105.7167,29.7076,27.1276489237444
"3352A","PM2.5",107.0732,29.8617,32.0942241801273
"3353A","PM2.5",107.3535,29.7287,29.7349417637271
"3354A","PM2.5",108.815,29.5081,28.4034656507312
"3355A","PM2.5",108.3679,30.8426,37.8017686072218
"3356A","PM2.5",108.4319,30.7555,31.0421836228288
"3357A","PM2.5",104.0106,30.6931,37.474944182585
"3358A","PM2.5",103.8458,30.6994,39.6502481389578
"3359A","PM2.5",104.0578,30.5225,38.9031468103343
"3360A","PM2.5",104.7894,29.3194,45.5050785973398
"3361A","PM2.5",103.7311,29.5628,37.3838880019649
"3362A","PM2.5",120.5014,36.4034,31.7399804496579
"3363A","PM2.5",117.9883,36.8372,43.2910338069574
"3364A","PM2.5",117.3152,34.8103,46.8681359271115
"3365A","PM2.5",118.5719,37.565,36.8991222490777
"3366A","PM2.5",121.5206,37.4336,28.8420574100533
"3368A","PM2.5",119.1977,36.6872,41.6827111984283
"3369A","PM2.5",118.3977,35.0278,42.1164392634786
"3370A","PM2.5",118.3564,35.0215,45.6493409599602
"3371A","PM2.5",116.3728,37.4403,47.4706315144083
"3372A","PM2.5",116.3572,37.4094,48.2295905551369
"3374A","PM2.5",115.5564,35.0891,47.9143441575045
"3375A","PM2.5",102.8017,24.8336,22.1512027491409
"3376A","PM2.5",103.7947,25.462,22.9153723859606
"3377A","PM2.5",103.7444,25.5261,27.0116321782784
"3378A","PM2.5",122.371,40.6771,43.2902873772281
"3379A","PM2.5",122.1139,40.2278,35.8320881812615
"3380A","PM2.5",102.8914,34.9617,12.0103988255444
"3396A","PM2.5",112.0828,32.0067,41.1393871449925
"3397A","PM2.5",112.1214,32.1008,47.8157317073171
"3398A","PM2.5",114.9136,30.4445,28.2148599269184
"3399A","PM2.5",112.6703,26.882,38.3775774787011
"3400A","PM2.5",109.1911,21.4415,24.6341972730623
"3401A","PM2.5",108.4834,22.7618,26.4129643117261
"3402A","PM2.5",109.5422,24.3996,28.1734907168327
"3403A","PM2.5",110.1764,25.2381,27.8596326585333
"3404A","PM2.5",108.5959,21.9633,28.6229266494655
"3405A","PM2.5",109.5886,23.1172,25.4573963777805
"3406A","PM2.5",106.6085,23.8798,30.1030175612169
"3407A","PM2.5",120.6916,30.7739,26.8640254340915
"3408A","PM2.5",120.5683,29.9361,26.698886577756
"3409A","PM2.5",120.4906,30.0861,26.9691934505761
"3410A","PM2.5",120.8752,30.0249,24.6024140453548
"3411A","PM2.5",120.8369,30.0137,23.578518428415
"3413A","PM2.5",118.1953,28.4401,27.4477264370634
"3414A","PM2.5",115.8347,28.932,32.6280848963475
"3415A","PM2.5",114.4519,28.0828,NA
"3416A","PM2.5",119.1755,36.7149,36.8020820423844
"3417A","PM2.5",117.0709,40.1465,34.9593890168505
"3418A","PM2.5",116.8336,40.4095,32.0452176021336
"3419A","PM2.5",109.9447,40.6261,34.294532199271
"3421A","PM2.5",113.1775,40.9779,22.9475572047001
"3422A","PM2.5",118.8436,31.9198,30.8969787023279
"3423A","PM2.5",119.0138,31.6494,32.7240407012382
"3424A","PM2.5",118.879,31.3302,33.1955719557196
"3425A","PM2.5",120.624,31.1733,27.6499754540992
"3426A","PM2.5",118.8755,33.2894,34.3237143914169
"3427A","PM2.5",118.8554,32.3578,28.6141809290954
"3428A","PM2.5",120.3142,31.4753,30.0900923076923
"3429A","PM2.5",119.8598,31.7066,33.5003670173722
"3430A","PM2.5",119.5826,31.7245,32.4473236009732
"3431A","PM2.5",120.6505,31.416,28.1304454534299
"3432A","PM2.5",120.9348,31.9883,29.7871349446123
"3434A","PM2.5",119.2413,34.6539,31.6166686974534
"3435A","PM2.5",119.9192,32.4322,33.2770096659733
"3436A","PM2.5",120.4279,33.205,30.4104727467524
"3437A","PM2.5",88.3118,43.3658,25.8077456793238
"3438A","PM2.5",87.6162,43.8801,42.3863774826368
"3439A","PM2.5",87.7024,43.8004,37.2461136674543
"3440A","PM2.5",87.4921,43.8411,45.5366829146357
"3441A","PM2.5",87.546,44.1912,56.1156488072936
"3442A","PM2.5",86.047,44.2331,NA
"3443A","PM2.5",113.2902,23.5544,21.8980570585342
"3444A","PM2.5",116.454,23.2684,21.3112781954887
"3445A","PM2.5",113.7858,23.7478,16.8277289836888
"3446A","PM2.5",113.8051,23.2614,21.3171355498721
"3447A","PM2.5",114.3551,22.7151,18.903186424124
"3448A","PM2.5",113.5433,22.1163,20.2298569507275
"3449A","PM2.5",113.05,22.4667,22.5011166253102
"3450A","PM2.5",111.01,21.5165,18.348437903434
"3451A","PM2.5",112.5617,23.2083,20.1033484390735
"3452A","PM2.5",114.6517,22.775,16.8127809500668
"3453A","PM2.5",112.0125,21.8749,23.2838607978659
"3454A","PM2.5",113.3528,22.478,19.1141722193747
"3455A","PM2.5",113.076,23.7198,22.4376070467335
"3456A","PM2.5",114.289,38.0906,46.6273372018053
"3457A","PM2.5",118.4359,39.2762,34.1940003592599
"3458A","PM2.5",114.7895,36.5593,48.8439392067219
"3459A","PM2.5",115.5989,37.5491,41.432822811605
"3460A","PM2.5",117.4067,40.0583,38.3379035273588
"3461A","PM2.5",117.3045,39.7169,44.1843233312921
"3462A","PM2.5",117.8199,39.3521,40.6114117068372
"3463A","PM2.5",116.9708,33.591,40.0986311415302
"3464A","PM2.5",117.3803,31.9147,31.98614177091
"3465A","PM2.5",118.4781,31.3225,32.5886880039091
"3466A","PM2.5",118.2746,31.2326,30.8530135301353
"3468A","PM2.5",115.7901,32.8613,44.2402968730989
"3469A","PM2.5",115.836,32.9183,43.6862988220707
"3470A","PM2.5",118.7724,30.9141,28.9840842311459
"3471A","PM2.5",113.616563,34.86783,44.7756940160395
"3473A","PM2.5",114.2485,34.8306,46.2032871972318
"3474A","PM2.5",114.2617,35.6822,49.4737686705345
"3475A","PM2.5",113.9188,35.3045,NA
"3476A","PM2.5",113.9135,35.3327,55.6336215177714
"3477A","PM2.5",113.1656,35.2539,45.7080586080586
"3478A","PM2.5",113.9749,33.5664,49.2266483516484
"3479A","PM2.5",114.0967,33.5906,52.154282115869
"3480A","PM2.5",129.1368,47.6417,23.0451803520867
"3481A","PM2.5",125.141,46.634,25.5888793209497
"3482A","PM2.5",107.7541,29.3277,28.2690753214942
"3483A","PM2.5",108.7661,29.5368,25.8574780783006
"3484A","PM2.5",106.2628,29.32,33.6330085261876
"3485A","PM2.5",107.0944,29.1608,29.289246598075
"3486A","PM2.5",124.4036,43.1411,29.9872398414272
"3487A","PM2.5",104.2394,30.5319,34.5676369863014
"3488A","PM2.5",104.3853,30.7453,32.7865045592705
"3489A","PM2.5",104.0789,30.4072,37.9270108629318
"3490A","PM2.5",105.3617,28.7703,43.4191691691692
"3491A","PM2.5",104.69,31.5322,33.4273068994786
"3492A","PM2.5",104.5648,31.5343,35.8269704433498
"3494A","PM2.5",117.1673,36.9782,43.2943814625638
"3495A","PM2.5",117.1171,36.63,34.8124094322224
"3496A","PM2.5",118.3604,35.1084,44.9908325074331
"3498A","PM2.5",118.5055,37.8612,36.8701282530196
"3500A","PM2.5",116.5814,35.3707,NA
"3501A","PM2.5",116.8249,35.5593,49.0425688073394
"3502A","PM2.5",117.1812,36.2275,35.0531975099038
"3503A","PM2.5",117.0313,36.2018,38.7296064633829
"3504A","PM2.5",117.0829,36.13,44.2634339815763
"3505A","PM2.5",122.1379,37.3414,23.5824094604582
"3507A","PM2.5",119.5328,35.4625,30.5590101522843
"3511A","PM2.5",116.5652,37.3319,45.8427825200663
"3512A","PM2.5",116.049,36.4674,49.1464440479225
"3513A","PM2.5",116.0445,36.4361,48.7321405419422
"3514A","PM2.5",117.9378,37.3956,41.9669442664958
"3515A","PM2.5",117.9378,37.3553,45.3366074801662
"3516A","PM2.5",118.0917,37.694,41.0386588264732
"3520A","PM2.5",106.3495,38.9836,40.3985892835045
"3521A","PM2.5",106.7492,39.2069,35.757639304973
"3522A","PM2.5",106.2177,35.9959,23.6447416860965
"3523A","PM2.5",106.5105,38.3856,30.3352586639879
"3524A","PM2.5",108.6116,34.1164,46.3060822457523
"3525A","PM2.5",108.6396,34.4078,45.7039653035936
"3526A","PM2.5",119.5189,25.9664,20.0739522417154
"3527A","PM2.5",118.0958,24.5688,20.1906686260103
"3528A","PM2.5",118.1493,24.7245,19.6164416879484
"3529A","PM2.5",118.6333,24.9264,20.5838022999755
"3530A","PM2.5",117.6296,24.5314,24.0112113087984
"3531A","PM2.5",110.296,25.1253,27.8764352818372
"3532A","PM2.5",110.1945,22.6831,27.5785888077859
"3533A","PM2.5",110.0527,22.5893,31.1420765027322
"3534A","PM2.5",111.4744,24.4553,30.1721218248452
"3535A","PM2.5",109.1781,23.7297,32.6929705773729
"3536A","PM2.5",106.8547,27.5919,28.9218921892189
"3537A","PM2.5",105.3631,27.3533,23.1411422335395
"3538A","PM2.5",107.5175,26.2978,19.2872382457527
"3539A","PM2.5",110.5111,19.9736,14.8582543155847
"3540A","PM2.5",109.7348,18.3443,11.7471334471822
"3541A","PM2.5",109.5726,19.5167,14.8264784619129
"3542A","PM2.5",109.5567,19.5187,15.1998295177789
"3543A","PM2.5",112.3466,16.8396,10
"3544A","PM2.5",121.4891,30.925,25.2326530612245
"3545A","PM2.5",110.8054,32.8401,44.0230946882217
"3546A","PM2.5",111.4606,30.552,37.3043801039347
"3547A","PM2.5",112.1632,31.0138,36.9192018721517
"3548A","PM2.5",112.1655,30.3364,NA
"3549A","PM2.5",109.5061,30.3772,22.9049420378279
"3550A","PM2.5",102.7997,24.9786,24.889753251489
"3551A","PM2.5",102.5967,24.6736,23.9193588469185
"3552A","PM2.5",102.6678,24.9856,22.6575075987842
"3557A","PM2.5",119.9464,30.0494,29.7035371338276
"3558A","PM2.5",119.7183,30.2367,29.6970581084367
"3560A","PM2.5",120.4722,30.0415,31.6410537870472
"3561A","PM2.5",120.6985,27.9251,25.3755751772168
"3562A","PM2.5",120.4148,30.8538,NA
"3564A","PM2.5",121.2568,28.6681,21.8890801770782
"3565A","PM2.5",113.1367,40.1122,36.2543859649123
"3566A","PM2.5",113.1186,40.2556,35.3360313646136
"3567A","PM2.5",113.5931,40.0461,32.9175167952227
"3568A","PM2.5",113.06,36.0464,NA
"3569A","PM2.5",112.8792,36.3144,NA
"3570A","PM2.5",113.235,36.3489,50.2228234136744
"3571A","PM2.5",112.2931,39.53,33.1329059302182
"3572A","PM2.5",114.6419615,37.9001925,45.716496791242
"3573A","PM2.5",114.8506765,38.0322033,48.2074110917682
"3574A","PM2.5",114.0504658,38.0591645,41.8146909451257
"3575A","PM2.5",118.09279,39.58089,38.4696426363299
"3576A","PM2.5",118.1562,39.8322,53.654702970297
"3577A","PM2.5",118.43673,39.73809,43.6420696567276
"3578A","PM2.5",118.24498,39.66941,48.8106643136266
"3579A","PM2.5",114.50634,36.77178,49.9916333666334
"3580A","PM2.5",114.20016,36.44293,45.4087281795511
"3581A","PM2.5",115.31981,38.95208,41.0751674522451
"3582A","PM2.5",115.47694,38.76408,50.0989038679602
"3583A","PM2.5",115.62909,39.02311,50.2623477446125
"3584A","PM2.5",115.8844,39.0341,45.0757687576876
"3585A","PM2.5",115.8665,39.0645,48.6240276577355
"3586A","PM2.5",115.923,38.9405,48.2460874922982
"3587A","PM2.5",115.9324,38.9338,42.7475520964097
"3588A","PM2.5",116.0901,38.9816,45.1728995263027
"3589A","PM2.5",116.1105,39.0046,45.8868156150258
"3590A","PM2.5",113.8374,34.5589,44.5773575638507
"3591A","PM2.5",113.30952,34.803229,47.3923256671996
"3592A","PM2.5",114.4644,34.7556,52.1799773613382
"3593A","PM2.5",112.5736,34.8993,41.9172857850421
"3594A","PM2.5",112.8867,33.9116,37.375159642401
"3596A","PM2.5",114.1572,35.9603,53.3425
"3597A","PM2.5",113.8134,34.1251,47.9322305888162
"3598A","PM2.5",111.1,34.7167,46.5136639050328
"3599A","PM2.5",106.2649,29.9851,36.2921535893155
"3600A","PM2.5",106.2339,29.5559,37.0248927038627
"3601A","PM2.5",106.0499,29.8342,33.3594576719577
"3604A","PM2.5",119.3266,35.1044,35.9586155930533
"3605A","PM2.5",109.09,34.5236,48.4455226630635
"3606A","PM2.5",108.7108,34.46,39.0373307307552
"3607A","PM2.5",108.7096,34.2956,44.8510297200641
"3608A","PM2.5",108.8558,34.4978,47.7718631178707
"3610A","PM2.5",105.5933,29.4105,38.0691862612335
"3612A","PM2.5",85.1045,45.6899,22.2741383524811
"3613A","PM2.5",87.3095,44.0142,52.4244567963618
"3614A","PM2.5",79.924,37.0877,94.939096514408
"3615A","PM2.5",79.9131,37.113,95.4362114207172
"3616A","PM2.5",106.7616,31.8344,28.1711446448289
"3617A","PM2.5",105.8047,32.4166,27.5511868533171
"3618A","PM2.5",112.4701,37.782,49.862344691844
"3619A","PM2.5",113.617,37.8571,48.1074440777411
"3620A","PM2.5",112.8271,35.4828,36.0842431761787
"3621A","PM2.5",106.8288,39.6778,36.2372652510126
"3622A","PM2.5",113.5556,24.8082,23.4919325488293
"3623A","PM2.5",113.8953,22.5861,18.9418344519016
"3624A","PM2.5",116.4069,23.2533,23.5176773876749
"3625A","PM2.5",113.2544,22.7642,22.1030453697949
"3626A","PM2.5",113.7533,23.0202,21.1350159274688
"3627A","PM2.5",113.7875,23.0457,21.3243809289146
"3628A","PM2.5",112.0336,22.9374,23.7154939936259
"3629A","PM2.5",101.8305,36.5786,33.8603956700261
"3630A","PM2.5",101.7413,36.6397,37.7170339705345
"3631A","PM2.5",114.6063,38.0266,NA
"3633A","PM2.5",118.4918,31.6809,33.9024064171123
"3634A","PM2.5",116.9884,33.6305,42.5812904012684
"3635A","PM2.5",112.3677,34.662,49.2194240119686
"3636A","PM2.5",112.4388,34.6781,44.8270935960591
"3637A","PM2.5",131.0176,45.7761,32.6148607564149
"3638A","PM2.5",104.7636,29.3338,40.3605844704746
"3639A","PM2.5",104.4019,31.1244,36.8022537259179
"3642A","PM2.5",120.3503,36.0736,30.3166916916917
"3643A","PM2.5",120.3948,36.1805,35.783577495999
"3644A","PM2.5",117.8661,36.805,49.0447651663405
"3645A","PM2.5",118.0253,36.8406,47.4188507444321
"3646A","PM2.5",118.4978,37.4623,41.0842418235877
"3647A","PM2.5",115.4702,35.2706,49.9757763975155
"3648A","PM2.5",106.2112,37.9768,39.4812168986328
"3650A","PM2.5",105.1698,37.5162,42.4086603518268
"3651A","PM2.5",108.9543,34.8732,36.7305367057372
"3652A","PM2.5",109.4809,36.5786,33.8627125143807
"3653A","PM2.5",111.3119,30.7273,35.9847467968273
"3654A","PM2.5",114.8094,30.4089,35.3762861342479
"3655A","PM2.5",114.3375,29.8683,32.5748328267477
"3656A","PM2.5",120.1556,30.2864,29.7879854368932
"3658A","PM2.5",120.6153,30.0764,26.873361910594
"3659A","PM2.5",119.656,29.1131,23.2954292084727
"3661A","PM2.5",112.5667,37.8875,69.4774631033107
"3662A","PM2.5",123.6333,47.2075,18.8966360856269
"3663A","PM2.5",124.1164,50.4278,16.9230295566502
"3664A","PM2.5",119.4172,34.7341,30.6233101936427
"3665A","PM2.5",76.1658,39.7157,42.3835917470394
"3667A","PM2.5",111.0283,35.0547,49.4863602850823
"3668A","PM2.5",111.5036,36.0414,54.365206662554
"3669A","PM2.5",114.4705,36.0637,52.9616886285993
"3670A","PM2.5",111.0522,35.0439,51.3251225336182
"3671A","PM2.5",116.088,39.9726,33.9546827794562
"3672A","PM2.5",116.1541,39.8204,34.3650812909488
"3673A","PM2.5",116.6804,39.9081,37.5599562629085
"3674A","PM2.5",115.9577,39.7603,34.3010700389105
"3675A","PM2.5",116.4672,39.7733,36.4325435203095
